NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
POSITIVE REGULATION OF TELOMERE MAINTENANCE VIA TELOMERASE%GOBP%GO:0032212	POSITIVE REGULATION OF TELOMERE MAINTENANCE VIA TELOMERASE%GOBP%GO:0032212		23	-0.2483262	-0.7639345	0.8704454	1.0	1.0	3583	tags=30%, list=15%, signal=36%	
GDNF%IOB%GDNF	GDNF%IOB%GDNF		15	-0.27931407	-0.76370275	0.8175896	1.0	1.0	5109	tags=40%, list=21%, signal=51%	
NEGATIVE REGULATION OF PURINE NUCLEOTIDE METABOLIC PROCESS%GOBP%GO:1900543	NEGATIVE REGULATION OF PURINE NUCLEOTIDE METABOLIC PROCESS%GOBP%GO:1900543		19	-0.26433402	-0.7635924	0.81789136	1.0	1.0	1100	tags=11%, list=4%, signal=11%	
PID_AMB2_NEUTROPHILS_PATHWAY%MSIGDB_C2%PID_AMB2_NEUTROPHILS_PATHWAY	PID_AMB2_NEUTROPHILS_PATHWAY%MSIGDB_C2%PID_AMB2_NEUTROPHILS_PATHWAY		30	-0.24063109	-0.7633791	0.87593985	1.0	1.0	2701	tags=13%, list=11%, signal=15%	
PID_MYC_PATHWAY%MSIGDB_C2%PID_MYC_PATHWAY	PID_MYC_PATHWAY%MSIGDB_C2%PID_MYC_PATHWAY		21	-0.26274532	-0.7627041	0.83112586	1.0	1.0	5393	tags=43%, list=22%, signal=55%	
MYOTUBE DIFFERENTIATION%GOBP%GO:0014902	MYOTUBE DIFFERENTIATION%GOBP%GO:0014902		38	-0.22528575	-0.76251894	0.8684211	1.0	1.0	5039	tags=26%, list=21%, signal=33%	
POTASSIUM ION HOMEOSTASIS%GOBP%GO:0055075	POTASSIUM ION HOMEOSTASIS%GOBP%GO:0055075		31	-0.23707518	-0.7623448	0.8636364	1.0	1.0	2772	tags=19%, list=11%, signal=22%	
TRNA AMINOACYLATION%GOBP%GO:0043039	TRNA AMINOACYLATION%GOBP%GO:0043039		44	-0.22002366	-0.76184094	0.8852459	1.0	1.0	2747	tags=16%, list=11%, signal=18%	
ALPHA 6 BETA 4 SIGNALING%WIKIPATHWAYS_20260211%WP244%HOMO SAPIENS	ALPHA 6 BETA 4 SIGNALING%WIKIPATHWAYS_20260211%WP244%HOMO SAPIENS		26	-0.24770825	-0.76173717	0.848	1.0	1.0	2687	tags=15%, list=11%, signal=17%	
PID_ARF6_PATHWAY%MSIGDB_C2%PID_ARF6_PATHWAY	PID_ARF6_PATHWAY%MSIGDB_C2%PID_ARF6_PATHWAY		29	-0.23076382	-0.7611821	0.8869258	1.0	1.0	5326	tags=34%, list=22%, signal=44%	
ACETYL-COA METABOLIC PROCESS%GOBP%GO:0006084	ACETYL-COA METABOLIC PROCESS%GOBP%GO:0006084		25	-0.24480668	-0.76101977	0.8996416	1.0	1.0	768	tags=8%, list=3%, signal=8%	
RNA POL II CTD PHOSPHORYLATION AND INTERACTION WITH CE%REACTOME%R-HSA-77075.4	RNA POL II CTD PHOSPHORYLATION AND INTERACTION WITH CE%REACTOME%R-HSA-77075.4		27	-0.2422156	-0.7608199	0.8464419	1.0	1.0	6111	tags=44%, list=25%, signal=59%	
VITAMIN METABOLIC PROCESS%GOBP%GO:0006766	VITAMIN METABOLIC PROCESS%GOBP%GO:0006766		25	-0.24484503	-0.7595892	0.9087591	1.0	1.0	1943	tags=16%, list=8%, signal=17%	
MESODERMAL CELL DIFFERENTIATION%GOBP%GO:0048333	MESODERMAL CELL DIFFERENTIATION%GOBP%GO:0048333		15	-0.28244546	-0.75954884	0.7889273	1.0	1.0	1729	tags=13%, list=7%, signal=14%	
