Gene	GSM7465903	GSM7465905	GSM7465907	GSM7465909	GSM7465911	GSM7465913	GSM7465915	GSM7465917	GSM7465919
B4GALNT3	4.40413515610714	3.09881069459583	4.27904162383881	2.89337042257743	1.12351436097929	0.915447574355787	1.93028438313688	-0.403510103197513	-2.43564143663598
B4GALNT4	-2.43564143663598	-2.43564143663598	-2.43564143663598	-1.21144214219188	-2.43564143663598	-1.45827977467599	-2.43564143663598	-2.18088970646378	-2.43564143663598
B4GALT1	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	4.68409710603398	4.49636885191082	4.26676179633331	4.38226960275508	5.33434501107268
B4GALT2	3.05384850343216	3.11801880374142	3.28431239007337	3.22089862146729	2.74380448981912	1.84296557128824	0.709666501730202	1.94926706101284	1.5171424008162
B4GALT3	-1.02551848950384	0.142017845209981	-1.27785641916722	0.0117239611211781	5.18354322608883	4.32003667089992	4.41426638563919	4.69220599680571	4.71923405198719
B4GALT4	4.93157420176283	5.50180115551279	5.58417549524589	6.39793934853002	3.66449790854049	4.16304076874331	3.39864603898749	3.23190001332605	3.44551728217442
B4GALT4-AS1	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598
B4GALT5	3.52623951911887	3.89554883292412	4.0991732606088	4.49164579563993	3.41767742215795	4.21265586172737	3.15191561867337	3.29097396671946	3.57581881832868
B4GALT6	5.4391637171613	6.55455039544662	6.01315365150495	5.12294358103936	-2.43564143663598	1.37989616952561	0.0196974022215128	-0.153911128659917	-2.43564143663598
B4GALT7	2.97170970002928	1.904750000332	1.08349057849169	0.229985547248151	3.93910478353425	3.38987808434965	3.10055896151505	3.82201016651139	3.88825941637049
B4GAT1	-1.56474487729607	-1.73856784154549	-2.43564143663598	-1.90415350707416	2.27421492167416	2.42715632059561	2.21418972239048	2.02714473350902	1.96051266734306
B4GAT1-DT	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-0.0255984186832451	3.32690365088438	0.405541979165687	0.328601110718449	-2.43564143663598
B9D1	7.12666956105405	7.36597084927373	7.49155200575714	8.47449154603815	2.79995791632314	1.73067850293986	1.52545975043338	2.58584964428131	2.03490449072928
B9D2	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	3.1416293289084	2.76786816691788	2.60663021059465	2.41289527548636	2.96442032044224
BAALC	-2.43564143663598	-2.43564143663598	-2.43564143663598	-1.21144214219188	-2.43564143663598	-1.86573162228269	-1.79358463967636	-0.336946719564137	-2.43564143663598
BAAT	-2.43564143663598	-2.43564143663598	-2.43564143663598	-1.90415350707416	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598
BABAM1	2.99961215320417	2.35680563521772	1.59904325740593	3.0159073071181	4.96149423809068	4.77169042946213	4.52878121924599	4.90998687843415	4.91905584484736
BABAM2	5.27191483822081	5.98763556545176	6.00550852179978	6.33606380579995	4.55135306373236	4.46161240686751	4.80494043556341	4.89794539679775	4.94822232547824
BACE1	1.76636716708348	2.07167452210724	1.97808203168698	3.61913363256112	-0.0255984186832451	0.332684615184713	0.615240021455822	0.555802312902389	0.873788400493533
BACE2	5.75782116660913	6.36658305617438	6.06556438249112	6.82096751011422	1.86432903978339	0.845278351585305	1.03553862522932	1.0293901934649	-1.35551739229356
BACH1	-2.43564143663598	-2.43564143663598	-2.43564143663598	-1.90415350707416	3.98826836270119	4.14854588108052	3.46783077201333	4.05674240252795	4.44691449654599
BACH1-IT3	7.68276855285733	6.45042649386275	8.00750429775842	8.39168057615334	-2.43564143663598	-2.43564143663598	-1.79358463967636	-2.43564143663598	-2.43564143663598
BACH2	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	3.0286679847925	2.58619360179709	3.69256832527453	3.82201016651139	4.57709542329482
BAD	3.96879687650165	1.85981625015604	0.919599857491377	1.89728300274257	4.58370355884702	5.02280216399239	4.05825932910602	4.55433942143018	4.27340460119633
BAG1	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	5.22515373244418	5.13734243034904	4.52229088359859	4.74501646910617	4.82784229732154
BAG2	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	2.35140233617903	2.07528155399857	2.58187673522271	2.85148688794612	2.80349647332803
BAG3	3.20530172395047	4.76388408684862	4.99685776653397	1.89728300274257	6.41827465740725	5.18783379693428	5.5294805787498	5.48683077802173	5.03234243484882
BAG4	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	3.26645283886047	3.41431781432092	3.3844018601639	3.57647805486572	3.4990582023666
BAG5	6.96270386206798	7.34778040563304	7.12130578078019	6.59018908600645	3.9638959850606	3.85021373442921	4.42822014032688	4.2037301795757	4.04046819060817
BAG6	-2.43564143663598	-0.91779189524796	-1.74359543059832	-2.43564143663598	5.05098663925658	5.1001636699568	5.08588112364354	4.99319327759923	5.02323433706485
BAHCC1	-0.633904514250899	-0.634544150248371	-0.643913911713827	-1.51661541928687	-0.480849125908632	1.91324467425028	-0.508593795101875	-0.705516778430979	-0.317064569346572
BAHD1	5.41864187242127	5.99024390027771	6.28983773838979	5.4344410290129	3.32503517426536	3.20612156079874	3.18516505759015	3.26442164065462	3.00199508305218
BAIAP2	-2.43564143663598	-1.73856784154549	-2.43564143663598	-1.90415350707416	3.57077386118872	4.95361720315789	3.97515517731855	2.70910700066055	2.17308354621127
BAIAP2-DT	1.63020501202501	1.71595353515368	2.27797168515123	3.14236170975438	-0.480849125908632	-0.15010718102456	0.0196974022215128	-0.403510103197513	-2.43564143663598
BAIAP2L1	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	2.19266320816321	4.24707879620158	2.14827763247422	1.07899110447879	-1.35551739229356
BAIAP2L2	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	3.34404566104651	6.39380108526239	3.42671930333628	2.42253397900843	-2.43564143663598
BAIAP3	6.02886182374257	6.50251434980986	6.73105920865265	6.06514047870807	1.86432903978339	1.84296557128824	0.514197644530663	0.782303827290412	1.71111705093356
BAK1	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	3.83544673336052	4.49636885191082	3.54669772355874	4.34220453566399	3.86805256295112
BAMBI	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	1.86432903978339	2.27532476314568	1.23922596816181	1.68670694680285	0.0124326142138436
BANCR	-2.43564143663598	-1.27058113764785	-0.926341233644155	-1.90415350707416	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598
BANF1	2.00530918408453	1.43882945175938	1.59904325740593	2.87729477778313	6.04985661183396	6.036516878338	5.87593480591963	6.46823362084004	5.97729436598844
BANF2	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598
BANK1	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	2.49439386322175	-0.15010718102456	0.288031566057437	3.61060831695572	1.40940838918604
BANP	4.16636238951841	4.66939592028707	4.80467126960585	5.6027643978745	3.64929398466919	3.54180195915331	3.83554377996353	3.78512736189226	4.11094565843497
BAP1	-2.43564143663598	-2.43564143663598	0.734676237536113	-0.745405016397201	3.48773297419784	3.65892987432495	3.01068037796009	3.12969058916803	3.1091818357985
BARD1	3.40628981458268	3.69270633392048	3.1051424359799	3.91522473027761	3.1197335764391	2.78671136089375	3.06527656527396	3.46895760894302	3.240733275785
BARHL1	-1.02551848950384	-1.27058113764785	-1.74359543059832	-1.90415350707416	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598
BARHL2	-2.43564143663598	-2.43564143663598	-2.43564143663598	-1.90415350707416	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598
BARX1	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598
BARX1-DT	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598
BARX2	-2.43564143663598	-2.43564143663598	-2.43564143663598	-1.90415350707416	-0.776881152513706	2.22094294907565	0.615240021455822	-0.982427508535215	-2.43564143663598
BASP1	-2.43564143663598	-2.43564143663598	-1.74359543059832	-2.43564143663598	4.60749909808533	2.76786816691788	1.80754600594416	4.44272543137421	4.85889201111014
BASP1-AS1	-1.02551848950384	0.414783843891017	-0.204996199861227	-0.393720672094639	-1.14976545384205	-1.14092228978411	-1.79358463967636	-1.60983822020535	-2.43564143663598
BATF	3.80451858691671	3.33053794386174	3.42850249947345	2.1321703224282	5.38513771769519	4.69894981017099	4.88806080731532	5.30858085617466	6.97517640839382
BATF2	2.72663145456237	4.083162595528	3.35018189503407	4.76498734812943	-0.0255984186832451	0.611628488945163	-0.508593795101875	-0.212380265190891	-2.43564143663598
BATF3	3.0269851819426	3.73063766136154	3.45867777041255	2.95593944955068	1.57354053506943	1.42869941080526	0.960708617523797	2.64468230583567	2.17308354621127
BAX	-1.56474487729607	-1.27058113764785	0.131072563662871	0.419524718271533	6.89187091824421	7.20615290149884	7.32806169733251	6.29933914063521	6.50141346551979
BAZ1A	3.70634550604622	4.40585331916162	3.74240540537324	4.36479197950472	5.76605768645369	5.63002433594804	5.33210456816955	5.76865812578022	6.2474660693199
BAZ1A-AS1	-2.43564143663598	-1.73856784154549	-2.43564143663598	-2.43564143663598	2.31332477980429	1.91324467425028	2.21418972239048	2.42253397900843	3.64870077856881
BAZ1B	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	5.3479516627173	5.23661766001388	5.45646485420905	5.3721360229611	5.30458193978058
BAZ2A	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	5.30978170556355	5.2124319182661	5.12923668798261	5.48797880105605	5.37786907334662
BAZ2B	-2.43564143663598	-2.43564143663598	-1.74359543059832	-2.43564143663598	4.04745661102675	4.70391496443097	4.28220968454758	4.23415170027955	4.31877730265935
BAZ2B-AS1	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-0.776881152513706	0.69378870620294	-1.35082553848561	-0.792046374063809	-1.35551739229356
BBC3	-1.56474487729607	-1.27058113764785	3.90464486268508	1.79830540402557	4.83953477663513	4.17023396406631	5.67116055411243	3.43125985560622	4.04046819060817
BBIP1	4.14153193948316	4.45199648587271	5.11050500528496	2.81113870812145	3.57077386118872	3.63832905346134	3.82503489402246	3.63982398826775	3.88825941637049
BBLN	-2.43564143663598	-1.73856784154549	-0.204996199861227	-1.51661541928687	6.91906550681127	6.37990759926521	5.96955575336177	6.80495617653915	7.0733105809699
BBOF1	3.32039813730442	3.5444134379714	3.48823480713357	4.34154517392101	1.50762408569051	1.22272299846898	1.47257677949809	0.689549426773314	1.40940838918604
BBOX1	1.94918044780469	2.84583387575594	2.13580504023738	2.98623493803516	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598
BBOX1-AS1	5.53284400957214	6.15506090996818	6.03083629630077	6.48803086597023	-2.43564143663598	-1.86573162228269	-2.43564143663598	-2.43564143663598	-2.43564143663598
BBS1	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	2.06098124584708	1.42869941080526	2.50496120444959	2.4974095269048	2.46978957978206
BBS10	5.21354697813209	5.34353260902773	5.07198263490609	5.52234891761341	0.157485697794972	0.611628488945163	1.41768134506977	1.38534085716266	0.873788400493533
BBS12	2.21024305166202	2.72575954033782	2.83301592687749	3.07348166628863	-0.0255984186832451	0.845278351585305	1.03553862522932	0.811942478562852	-0.317064569346572
BBS2	4.31811119968707	4.31722254392421	4.60329391642343	5.44265771107963	2.15009085148893	2.49747212681652	3.39864603898749	2.94808064933163	3.07433032232304
BBS4	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	2.23401522589782	2.24839007854048	2.89486919730909	2.55112143674348	2.29917712987776
BBS5	2.72663145456237	1.01582119723262	1.23064800919318	2.4689508376382	0.319930341278149	1.10754224253683	1.57647260828461	0.446669663219314	0.0124326142138436
BBS7	-2.43564143663598	-0.634544150248371	-0.926341233644155	-0.393720672094639	2.88029120244917	2.82367510386349	3.42671930333628	2.85148688794612	3.240733275785
BBS7-DT	4.45540664014207	5.67715535068302	5.18459479422355	5.34667688982282	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.18088970646378	-2.43564143663598
BBS9	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	3.0049741941503	1.52161601915658	3.52088483236633	2.90059203132098	2.88620099405095
BBX	2.34684941011543	1.85981625015604	0.734676237536113	1.79830540402557	5.34323528157892	4.86773356941891	5.28303935627957	5.42583852753502	5.45440503895261
BCAM	2.38965415364814	2.72575954033782	2.49734132847226	4.1739947395887	-0.0255984186832451	1.73067850293986	1.17447367214123	-0.473293780435132	-0.744806137861475
BCAN	0.496115814465263	1.4986766788552	1.89224459146131	1.05552423724129	-0.776881152513706	-1.86573162228269	-2.43564143663598	-1.96444273133989	-2.43564143663598
BCAP29	8.44015294367712	8.24744811658243	8.54191486394199	9.52240122628218	3.90110043492094	4.01108917681811	4.15373117738478	4.23961462065123	3.76254152629861
BCAP31	0.644878337221349	1.24277372679717	0.522515226044032	1.16551773080846	6.48402338860388	6.4583946277593	6.65079927324369	6.5720218516661	6.24354992992228
BCAR1	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	1.43855113142627	3.95388514636798	1.7195064301146	0.520334171119856	-0.744806137861475
BCAR3	6.58854802783318	7.36597084927373	7.40121439424129	7.14347433894233	1.43855113142627	3.07429603094894	1.03553862522932	1.63789545615892	-1.35551739229356
BCAR4	6.45132156873439	2.03171891190779	2.37609751708313	4.76498734812943	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598
BCAS1	-2.43564143663598	-1.73856784154549	-1.74359543059832	-2.43564143663598	0.935771581492808	0.226276521905876	0.405541979165687	-0.153911128659917	-1.35551739229356
BCAS2	7.75514360478784	8.58038785972586	8.82748227526857	9.72966494155087	5.7411763086985	5.34547371568988	6.07309600815724	6.33677732842168	5.88478144340882
BCAS3	2.85436842430526	4.07335562789155	3.48823480713357	3.11520303668708	3.4531303831726	2.54251477037778	3.73808874569871	3.37776255567117	3.62481356096059
BCAS4	0.142764600510946	-0.194631839034239	-0.926341233644155	-1.21144214219188	3.4531303831726	2.84180778929784	4.11111639027778	4.20930929261197	4.28868793685003
BCAT1	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	1.36600409320111	0.524505257976453	-0.508593795101875	-0.212380265190891	1.96051266734306
BCAT2	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	3.38133123961145	3.31397205019252	2.72440134067938	3.47823011990976	3.14321125381867
BCCIP	3.40628981458268	4.28359367772657	3.88255523633942	4.64193451688447	5.01585299169006	4.7997899025175	4.74488405757915	4.93881874705146	4.81734209529014
BCDIN3D	-1.56474487729607	-1.73856784154549	-2.43564143663598	-1.90415350707416	2.27421492167416	1.94714073589509	2.7689435317114	2.65289449050891	2.23750749444755
BCDIN3D-AS1	2.58647616496961	3.51573346420417	3.00645748920931	3.1951917796111	-1.14976545384205	-1.14092228978411	-1.35082553848561	-0.982427508535215	-2.43564143663598
BCHE	4.84194003707824	4.82360440116917	4.7074933799646	6.05624310975846	-2.43564143663598	-1.86573162228269	-1.79358463967636	-1.60983822020535	-2.43564143663598
BCKDHA	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	4.66154167673211	3.82308853658048	4.4827234809314	4.66404231043639	4.78537501684368
BCKDHB	3.56410444204333	3.48647176460296	4.0798887651154	4.26329692266178	3.26645283886047	3.35242422521892	3.39864603898749	3.2697713447592	3.41798277970531
BCKDK	-1.56474487729607	-1.73856784154549	-1.74359543059832	-2.43564143663598	3.9638959850606	4.05837827840384	3.3554845187228	3.77387611081564	3.30226807160648
BCL10	3.46751092723156	3.39494765829871	4.20086271360493	5.3495929280034	4.50142511109022	4.36461416926103	4.22740252656474	4.28258889347404	4.05841295021686
BCL11A	15.5901907492284	14.2942466961597	15.0517640173107	16.459349272134	0.319930341278149	2.912141961531	0.615240021455822	2.59440263021086	0.506461480193896
BCL11B	2.34684941011543	0.533986571790476	0.919599857491377	1.16551773080846	5.91651272387568	5.67370177397024	6.22869501445172	5.60582178532961	6.18757762608457
BCL2	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	6.03823106492557	6.08108606581068	6.54271452946171	5.8160498390001	5.33434501107268
BCL2A1	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	4.74972174265765	4.68896794175076	4.23536075266759	5.37957786811723	6.11655577657514
BCL2L1	4.37247421265658	4.44440772024026	4.15552671135301	4.54350117358503	4.66154167673211	5.21938360217265	4.73369094604386	4.96048429854128	4.66170155185934
BCL2L10	3.15656279611756	3.28027043316912	3.16126767282411	3.56997237017252	-0.776881152513706	-0.469733565214736	-0.508593795101875	-0.546625254201272	-0.317064569346572
BCL2L11	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	5.18881064677664	3.82308853658048	3.54669772355874	4.16118459988975	5.05932671799468
BCL2L12	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	2.93146455734702	2.89487726081206	2.83327985661648	3.39255056589251	2.46978957978206
BCL2L13	3.48735394667102	3.5444134379714	3.69249076203049	3.97687290125303	3.32503517426536	3.91159028894151	3.60927890668007	3.50569534855403	3.78427009314799
BCL2L14	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	0.157485697794972	3.1635042162491	0.405541979165687	0.657257019743505	0.280491107042822
BCL2L15	-1.02551848950384	0.841894242979221	0.273683977769943	-0.959686702416579	1.96600323330271	5.11515034200167	2.50496120444959	1.19600928348505	0.0124326142138436
BCL2L2	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	0.719889752658135	2.52016922702618	0.405541979165687	1.21831558790022	0.0124326142138436
BCL2L2-PABPN1	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-1.6539457653686	-2.43564143663598	-1.79358463967636	-2.43564143663598	-2.43564143663598
BCL3	6.01525801984807	6.23860623633523	6.30237164742456	6.93116239537258	5.36200899460915	6.17704723075603	2.74684433045672	5.0314896306475	6.50141346551979
BCL6	2.58647616496961	2.82260521817515	2.55434466306915	3.7126990622978	3.0049741941503	2.37829995760617	2.65489833284652	3.38763805226123	4.51347281407883
BCL6-AS1	4.29577914795264	5.47969665097538	5.12468977233478	5.17318817834517	0.319930341278149	0.111390708362275	1.67338636878804	0.752043486846916	2.03490449072928
BCL6B	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-1.14976545384205	-2.43564143663598	-2.43564143663598	-0.473293780435132	-1.35551739229356
BCL7A	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	0.319930341278149	0.611628488945163	0.798290471070422	1.48069373863615	-0.317064569346572
BCL7B	-1.02551848950384	-1.73856784154549	-2.43564143663598	-1.21144214219188	4.69894050162475	4.65347727991255	4.37877987164174	4.5587166806191	4.70790963388297
BCL7C	1.82991391149836	2.11055331262296	1.48638326718492	2.38047536927896	5.38054154124657	5.39236280897834	5.35054021644854	5.4625088287708	5.29704423216176
BCL9	9.58064762885796	9.00054356967098	9.21574833989358	8.77595537136442	1.28961491348528	0.69378870620294	1.23922596816181	1.05440380292524	0.280491107042822
BCL9L	3.10611956419624	2.99873591956881	3.21529098299924	3.87531252121829	3.63392812529891	3.58550205322124	3.6214758579855	3.7813866859523	4.30381106266017
BCLAF1	-0.633904514250899	-2.43564143663598	-1.27785641916722	-1.21144214219188	6.896707363632	6.4657212095432	6.77610898066411	6.40946542231227	6.818152090186
BCLAF3	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	2.56090379290752	2.89487726081206	2.70160369676088	2.4974095269048	3.00199508305218
BCO1	-2.43564143663598	-2.43564143663598	-2.43564143663598	-1.90415350707416	-0.480849125908632	2.49747212681652	0.160094116271997	-1.46063349862321	-2.43564143663598
BCO2	2.8234787591627	1.85981625015604	1.65223717241197	3.92307636163074	-0.776881152513706	0.611628488945163	-0.135849710180666	0.446669663219314	1.29297530837786
BCOR	5.01596368758864	5.19316497289499	5.41366204717242	6.16783689921194	3.73820313924768	3.93711570069898	3.93662552855357	4.26394495989611	3.71807727269462
BCORL1	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	1.81067218207937	2.01263336812752	2.14827763247422	1.86694441454402	1.1663139524551
BCR	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	3.32503517426536	2.80531161159993	2.83327985661648	2.9810688533766	3.67219892029922
BCS1L	5.93444445432852	5.63444073228766	6.73876490627524	3.96170606112889	2.85400734351962	3.53066692857123	3.50780310228463	2.94139151721051	2.84544129666658
BDH1	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	3.05197892477664	4.37710163861712	3.42671930333628	2.71696150578886	3.41798277970531
BDH2	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	2.85400734351962	5.95972357446112	3.76032144152302	3.32734489152253	3.62481356096059
BDKRB1	2.47163222802908	2.53886190471908	2.58202337890509	4.26329692266178	-2.43564143663598	-1.86573162228269	-2.43564143663598	-2.43564143663598	0.701784210778296
BDKRB2	-2.43564143663598	-2.43564143663598	-2.43564143663598	-1.90415350707416	-1.6539457653686	1.4759056211672	-1.35082553848561	-1.77627287265135	1.96051266734306
BDNF	4.05109704059752	4.60278066725038	4.54119569344829	4.24462060109558	-1.14976545384205	-1.86573162228269	-1.79358463967636	-2.18088970646378	0.506461480193896
BDNF-AS	10.7982974429832	10.1904877487737	11.1049748952493	10.0324329526402	0.831864917735458	0.845278351585305	0.960708617523797	0.782303827290412	0.0124326142138436
BDP1	6.95915569649721	7.89961546032125	7.42719877315285	6.39370751370981	5.69379775409742	5.53849037841598	5.74269716624218	5.60899097114257	5.48125945577714
BEAN1	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598
BEAN1-AS1	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-1.86573162228269	-1.79358463967636	-1.96444273133989	-2.43564143663598
BECN1	4.07751917675776	4.9032656198429	4.60329391642343	4.5332781355309	4.50142511109022	4.43199505661168	4.37877987164174	4.44745420458564	4.69649562115364
BECN2	5.7537308089291	5.83348713638092	5.77312698404628	6.26061118868791	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598
BEGAIN	-1.56474487729607	0.142017845209981	-0.204996199861227	-1.51661541928687	-0.480849125908632	0.226276521905876	-0.738664083619498	-2.18088970646378	-0.744806137861475
BEND2	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598
BEND3	5.53284400957214	4.73928613274213	4.53412795827407	4.96458074621901	-1.14976545384205	-1.14092228978411	-1.79358463967636	-0.473293780435132	-0.744806137861475
BEND4	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	1.75494236738914	0.332684615184713	1.03553862522932	2.45106963048241	0.506461480193896
BEND5	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	0.319930341278149	-0.301086838552125	-1.79358463967636	1.00393523175409	-1.35551739229356
BEND6	-1.02551848950384	-1.73856784154549	-2.43564143663598	-1.90415350707416	-0.480849125908632	-2.43564143663598	-2.43564143663598	-1.32542359606909	-1.35551739229356
BEND7	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	0.598486729462707	4.31355450997955	1.7195064301146	0.520334171119856	-1.35551739229356
BEST1	-2.43564143663598	-1.73856784154549	-2.43564143663598	-2.43564143663598	4.83282113669538	5.19490473161355	5.09027578301216	4.38473710754567	5.75324833042518
BEST2	3.88151625911926	3.34691195993006	3.21529098299924	5.00583072590686	-1.6539457653686	-2.43564143663598	-2.43564143663598	-2.18088970646378	-2.43564143663598
BEST3	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.18088970646378	-2.43564143663598
BEST4	1.01663619612399	2.48069227594997	1.80097509717124	2.28621746094047	2.27421492167416	3.089552410094	3.58457122644581	3.22640774669403	-0.317064569346572
BET1	4.64400809965716	5.62103922057846	5.08171008826451	5.22492117274166	4.91775212825859	4.30050215351856	4.55445445941184	4.50755806162984	4.47390740572939
BET1L	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	4.77795673162738	3.92865731077902	4.2974939128918	4.43322113037388	4.19446069383406
BEX1	-0.326215280218669	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-1.77627287265135	-1.35551739229356
BEX2	2.85436842430526	1.31112909105011	0.830098943565743	2.01950168626428	3.67954327451328	2.94606363894132	4.2511467054173	4.06906852022826	4.04046819060817
BEX3	1.12193869008546	1.85981625015604	1.36417475827059	0.58702938303543	1.28961491348528	0.524505257976453	0.288031566057437	2.56859003412047	2.52245335337135
BEX4	4.23838814025064	4.81774239447311	4.66282917167407	5.3495929280034	3.50472794083861	2.96272999498735	3.86661880558909	4.18119543892652	4.40545389272832
BEX5	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	2.90610476213119	1.69121963659979	2.21418972239048	2.41289527548636	2.41513030804311
BFAR	-2.43564143663598	-1.73856784154549	-2.43564143663598	-1.90415350707416	4.36847853957921	4.4439150578396	4.76151256257097	4.47086833267132	4.47390740572939
BFSP1	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-1.14976545384205	-1.86573162228269	-1.79358463967636	-1.60983822020535	0.0124326142138436
BFSP2	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	2.01427369321209	0.332684615184713	0.615240021455822	1.2832369305866	-0.317064569346572
BFSP2-AS1	-2.43564143663598	-1.73856784154549	-2.43564143663598	-1.21144214219188	1.69697296508732	-0.880943021696091	2.45130723526756	-0.273319481382261	-1.35551739229356
BGLAP	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	1.57354053506943	0.431780648618555	0.514197644530663	-0.043634884933712	-0.317064569346572
BGLT3	2.72663145456237	2.29063016516758	2.58202337890509	3.66667473325905	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598
BGN	-0.633904514250899	-0.634544150248371	-0.643913911713827	0.0117239611211781	-2.43564143663598	-2.43564143663598	-2.43564143663598	-1.96444273133989	-0.744806137861475
BHLHA15	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	4.22202557794687	1.22272299846898	1.03553862522932	2.21634592637246	2.41513030804311
BHLHA9	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598
BHLHE22	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598
BHLHE22-AS1	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598	-2.43564143663598
