NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE%MSIGDBHALLMARK%HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE%MSIGDBHALLMARK%HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Details ...	94	-0.56693727	-2.3046052	0.0	0.0022356021	0.002	4584	tags=56%, list=19%, signal=69%	
RETROGRADE PROTEIN TRANSPORT, ER TO CYTOSOL%GOBP%GO:0030970	RETROGRADE PROTEIN TRANSPORT, ER TO CYTOSOL%GOBP%GO:0030970	Details ...	19	-0.7711783	-2.2010224	0.0	0.013535315	0.024	2353	tags=58%, list=10%, signal=64%	
XBP1(S) ACTIVATES CHAPERONE GENES%REACTOME%R-HSA-381038.5	XBP1(S) ACTIVATES CHAPERONE GENES%REACTOME%R-HSA-381038.5	Details ...	47	-0.6098359	-2.1844964	0.0	0.012073122	0.032	3723	tags=49%, list=15%, signal=58%	
IRE1ALPHA ACTIVATES CHAPERONES%REACTOME%R-HSA-381070.3	IRE1ALPHA ACTIVATES CHAPERONES%REACTOME%R-HSA-381070.3	Details ...	49	-0.62483513	-2.184295	0.0	0.009054841	0.032	3723	tags=49%, list=15%, signal=58%	
ENDOPLASMIC RETICULUM TO CYTOSOL TRANSPORT%GOBP%GO:1903513	ENDOPLASMIC RETICULUM TO CYTOSOL TRANSPORT%GOBP%GO:1903513	Details ...	19	-0.7711783	-2.17125	0.0	0.009780117	0.043	2353	tags=58%, list=10%, signal=64%	
UNFOLDED PROTEIN RESPONSE (UPR)%REACTOME%R-HSA-381119.4	UNFOLDED PROTEIN RESPONSE (UPR)%REACTOME%R-HSA-381119.4	Details ...	92	-0.5333073	-2.1599162	0.0	0.00986156	0.052	3723	tags=39%, list=15%, signal=46%	
DENGUE VIRUS GENOME TRANSLATION AND REPLICATION%REACTOME%R-HSA-9918487.1	DENGUE VIRUS GENOME TRANSLATION AND REPLICATION%REACTOME%R-HSA-9918487.1	Details ...	80	-0.5399991	-2.1361527	0.0	0.012884432	0.075	1865	tags=30%, list=8%, signal=32%	
ANDROSTENEDIONE METABOLISM%SMPDB%SMP0030406	ANDROSTENEDIONE METABOLISM%SMPDB%SMP0030406	Details ...	18	-0.745122	-2.131795	0.0	0.011841481	0.079	1216	tags=39%, list=5%, signal=41%	
DISEASES ASSOCIATED WITH GLYCOSYLATION PRECURSOR BIOSYNTHESIS%REACTOME DATABASE ID RELEASE 95%5609975	DISEASES ASSOCIATED WITH GLYCOSYLATION PRECURSOR BIOSYNTHESIS%REACTOME DATABASE ID RELEASE 95%5609975	Details ...	16	-0.78509057	-2.1149554	0.0	0.013454308	0.1	3629	tags=50%, list=15%, signal=59%	
CLASSICAL ANTIBODY-MEDIATED COMPLEMENT ACTIVATION%REACTOME%R-HSA-173623.4	CLASSICAL ANTIBODY-MEDIATED COMPLEMENT ACTIVATION%REACTOME%R-HSA-173623.4	Details ...	69	-0.54194367	-2.0877073	0.0	0.018864589	0.156	5078	tags=58%, list=21%, signal=73%	
