NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
COMPLEMENT ACTIVATION%WIKIPATHWAYS_20260211%WP545%HOMO SAPIENS	COMPLEMENT ACTIVATION%WIKIPATHWAYS_20260211%WP545%HOMO SAPIENS		16	0.5213664	1.2702096	0.16350365	1.0	1.0	8435	tags=56%, list=34%, signal=86%	
MITOCHONDRIAL RESPIRATORY CHAIN COMPLEX ASSEMBLY%GOBP%GO:0033108	MITOCHONDRIAL RESPIRATORY CHAIN COMPLEX ASSEMBLY%GOBP%GO:0033108		90	0.38969904	1.2701719	0.08254717	1.0	1.0	6488	tags=32%, list=26%, signal=44%	
REGULATION OF LYMPHOCYTE MIGRATION%GOBP%GO:2000401	REGULATION OF LYMPHOCYTE MIGRATION%GOBP%GO:2000401		57	0.41714165	1.2698604	0.10314465	1.0	1.0	6440	tags=42%, list=26%, signal=57%	
ENDOPLASMIC RETICULUM TUBULAR NETWORK ORGANIZATION%GOBP%GO:0071786	ENDOPLASMIC RETICULUM TUBULAR NETWORK ORGANIZATION%GOBP%GO:0071786		20	0.5097759	1.269071	0.16061452	1.0	1.0	4348	tags=40%, list=18%, signal=49%	
MIRNA METABOLIC PROCESS%GOBP%GO:0010586	MIRNA METABOLIC PROCESS%GOBP%GO:0010586		18	0.5021362	1.2690705	0.17142858	1.0	1.0	6242	tags=39%, list=25%, signal=52%	
REGULATION OF INTEGRIN-MEDIATED SIGNALING PATHWAY%GOBP%GO:2001044	REGULATION OF INTEGRIN-MEDIATED SIGNALING PATHWAY%GOBP%GO:2001044		22	0.4933335	1.2689561	0.1534091	1.0	1.0	5323	tags=41%, list=22%, signal=52%	
INTERNALIZATION OF ERBB1%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%INTERNALIZATION OF ERBB1	INTERNALIZATION OF ERBB1%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%INTERNALIZATION OF ERBB1		38	0.44699085	1.2688566	0.13806452	1.0	1.0	3797	tags=24%, list=16%, signal=28%	
REGULATION OF TUBE SIZE%GOBP%GO:0035150	REGULATION OF TUBE SIZE%GOBP%GO:0035150		76	0.39523926	1.268342	0.09330144	1.0	1.0	7053	tags=38%, list=29%, signal=53%	
SUMOYLATION OF INTRACELLULAR RECEPTORS%REACTOME DATABASE ID RELEASE 95%4090294	SUMOYLATION OF INTRACELLULAR RECEPTORS%REACTOME DATABASE ID RELEASE 95%4090294		24	0.4800179	1.2677977	0.14829932	1.0	1.0	9010	tags=54%, list=37%, signal=86%	
INHIBITORS OF METABOLISM IN MELANOMA THERAPY%WIKIPATHWAYS_20260211%WP5609%HOMO SAPIENS	INHIBITORS OF METABOLISM IN MELANOMA THERAPY%WIKIPATHWAYS_20260211%WP5609%HOMO SAPIENS		26	0.47659343	1.2671723	0.14020029	1.0	1.0	3794	tags=31%, list=15%, signal=36%	
PHOSPHOLIPID BIOSYNTHESIS%SMPDB%SMP0000025	PHOSPHOLIPID BIOSYNTHESIS%SMPDB%SMP0000025		25	0.4807046	1.2669048	0.16027397	1.0	1.0	5296	tags=32%, list=22%, signal=41%	
