NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
FEMALE MEIOTIC NUCLEAR DIVISION%GOBP%GO:0007143	FEMALE MEIOTIC NUCLEAR DIVISION%GOBP%GO:0007143	Details ...	21	0.6983362	1.7929666	0.0	1.0	0.888	3316	tags=33%, list=14%, signal=39%	
VISUAL BEHAVIOR%GOBP%GO:0007632	VISUAL BEHAVIOR%GOBP%GO:0007632	Details ...	18	0.69790953	1.7421044	0.0014450867	1.0	0.996	4704	tags=61%, list=19%, signal=76%	
PHOSPHATIDYLGLYCEROL METABOLIC PROCESS%GOBP%GO:0046471	PHOSPHATIDYLGLYCEROL METABOLIC PROCESS%GOBP%GO:0046471	Details ...	31	0.6279995	1.739923	0.003921569	1.0	0.997	2498	tags=26%, list=10%, signal=29%	
RECEPTOR INTERNALIZATION%GOBP%GO:0031623	RECEPTOR INTERNALIZATION%GOBP%GO:0031623	Details ...	55	0.56679773	1.7270594	0.0	1.0	1.0	3335	tags=33%, list=14%, signal=38%	
COMMON PATHWAY OF FIBRIN CLOT FORMATION%REACTOME DATABASE ID RELEASE 95%140875	COMMON PATHWAY OF FIBRIN CLOT FORMATION%REACTOME DATABASE ID RELEASE 95%140875	Details ...	22	0.6625261	1.688087	0.00672043	1.0	1.0	3625	tags=41%, list=15%, signal=48%	
FATTY ACID BETA OXIDATION%WIKIPATHWAYS_20260211%WP143%HOMO SAPIENS	FATTY ACID BETA OXIDATION%WIKIPATHWAYS_20260211%WP143%HOMO SAPIENS	Details ...	26	0.6159029	1.677273	0.0067476383	1.0	1.0	4516	tags=46%, list=18%, signal=57%	
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20260211%WP558%HOMO SAPIENS	COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20260211%WP558%HOMO SAPIENS	Details ...	49	0.55507797	1.6734502	0.0013089005	1.0	1.0	8585	tags=63%, list=35%, signal=97%	
GLYCEROPHOSPHOLIPID BIOSYNTHETIC PATHWAY%WIKIPATHWAYS_20260211%WP2533%HOMO SAPIENS	GLYCEROPHOSPHOLIPID BIOSYNTHETIC PATHWAY%WIKIPATHWAYS_20260211%WP2533%HOMO SAPIENS	Details ...	26	0.62050027	1.668725	0.0055788006	1.0	1.0	2739	tags=27%, list=11%, signal=30%	
PEROXISOMAL LIPID METABOLISM%REACTOME%R-HSA-390918.7	PEROXISOMAL LIPID METABOLISM%REACTOME%R-HSA-390918.7	Details ...	23	0.63620806	1.6657448	0.0085227275	1.0	1.0	5746	tags=57%, list=23%, signal=74%	
TRANSLOCATION OF ZAP-70 TO IMMUNOLOGICAL SYNAPSE%REACTOME DATABASE ID RELEASE 95%202430	TRANSLOCATION OF ZAP-70 TO IMMUNOLOGICAL SYNAPSE%REACTOME DATABASE ID RELEASE 95%202430	Details ...	22	0.63671553	1.6635876	0.012362638	1.0	1.0	7592	tags=68%, list=31%, signal=99%	
