NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	PLN	57	2.3543710708618164	0.18428275	Yes	
row_1	NPHP1	192	1.8741984367370605	0.32735997	Yes	
row_2	DYNLRB1	933	1.2408714294433594	0.39547753	Yes	
row_3	ABCA7	2007	0.9287645816802979	0.42525068	Yes	
row_4	DRD3	2235	0.8783661127090454	0.48559642	Yes	
row_5	NF1	2293	0.8682262897491455	0.5520846	Yes	
row_6	APP	3149	0.7297414541244507	0.5749903	Yes	
row_7	GRIN1	4041	0.6060764789581299	0.586623	Yes	
row_8	NETO1	4153	0.6016470789909363	0.6297752	Yes	
row_9	FOXB1	4230	0.5973877906799316	0.67401993	Yes	
row_10	TAFA2	4704	0.5452334880828857	0.69790953	Yes	
row_11	CHRNB2	6712	0.3804176151752472	0.6460567	No	
row_12	DRD2	10698	0.16601169109344482	0.49638927	No	
row_13	HOXA1	12005	0.10657227784395218	0.45147362	No	
row_14	OPN4	15610	0.0	0.3042153	No	
row_15	DRD1	18544	-0.13772869110107422	0.19529048	No	
row_16	NPHP4	20020	-0.2620685398578644	0.15579447	No	
row_17	RGS14	20661	-0.3387286067008972	0.15649253	No	
